#F diff_pat.dat
#S 1 diff_pat run
#C results of diff_pat run
#N 7
#L  Th-ThB{in} [deg]  Th-ThB{out} [deg]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
-0.39195980E-03  0.39196073E-03   4.9646860       1.8649516      0.12301053E-01  0.25889300      0.33377597    
-0.37185930E-03  0.37186014E-03   4.4847305       1.4034493      0.17318292E-01  0.26354210      0.31324646    
-0.35175879E-03  0.35175955E-03   4.0208371      0.96265901      0.19044209E-01  0.20976469      0.24906776    
-0.33165829E-03  0.33165896E-03   3.6122438      0.57327831      0.14944188E-01  0.12695069      0.16761380    
-0.31155779E-03  0.31155838E-03   3.3725271      0.29670036      0.48197201E-02  0.55200356E-01  0.97437589E-01
-0.29145729E-03  0.29145780E-03   3.6152234      0.22956351     -0.95033785E-02  0.26007295E-01  0.59467867E-01
-0.27135678E-03  0.27135723E-03   3.8981840      0.29090614     -0.25211462E-01  0.50676783E-01  0.62205157E-01
-0.25125628E-03  0.25125667E-03   3.6792388      0.17113092     -0.39650730E-01  0.11982221      0.10216817    
-0.23115578E-03  0.23115610E-03   3.2737166       6.1404175     -0.51108393E-01  0.21120462      0.16785125    
-0.21105528E-03  0.21105555E-03   2.8040064       5.7260583     -0.59048884E-01  0.30029670      0.24481099    
-0.19095477E-03  0.19095500E-03   2.3071755       5.2616135     -0.63897842E-01  0.36860018      0.31995725    
-0.17085427E-03  0.17085445E-03   1.7973599       4.7697678     -0.66602302E-01  0.40736090      0.38408243    
-0.15075377E-03  0.15075391E-03   1.2809264       4.2612598     -0.68190892E-01  0.41697712      0.43257286    
-0.13065327E-03  0.13065337E-03  0.76088723       3.7414479     -0.69471129E-01  0.40389742      0.46480480    
-0.11055276E-03  0.11055284E-03  0.23836136       3.2130068     -0.70900673E-01  0.37698926      0.48289436    
-0.90452261E-04  0.90452311E-04   5.9962409       2.6771364     -0.72599481E-01  0.34471595      0.49036297    
-0.70351759E-04  0.70351789E-04   5.4666209       2.1341765     -0.74442250E-01  0.31361427      0.49105511    
-0.50251256E-04  0.50251272E-04   4.9301217       1.5839782     -0.76175182E-01  0.28793206      0.48842728    
-0.30150754E-04  0.30150759E-04   4.3836229       1.0261719     -0.77520825E-01  0.26999447      0.48517654    
-0.10050251E-04  0.10050252E-04   3.8242407      0.46037834     -0.78255190E-01  0.26084819      0.48310500    
 0.10050251E-04 -0.10050251E-04   3.2502278       6.1695508     -0.78255302E-01  0.26084886      0.48310535    
